Comment,Sentiment
"This depends on how we define the ABI. For function prototype like ""void foo(float a, double b, float c);"".  Now the argument registers would be ""a(s0), b(s2/s3=d1), c(s1)"".  We could remove this unless we define ABI to use argument registers like ""a(s0), b(s2/s3=d1), c(s4)""",Neutral
"More complete would be:  ÃƒÂÃ…Â¾ÃƒÂÃ‚Â¶ÃƒÂÃ‚Â¸ÃƒÂÃ‚Â´ÃƒÂÃ‚Â°ÃƒÂÃ‚Â½ÃƒÂÃ‚Â¸ÃƒÂÃ‚Âµ ÃƒÂÃ‚Â·ÃƒÂÃ‚Â°ÃƒÂÃ‚Â³Ãƒâ€˜Ã¢â€šÂ¬Ãƒâ€˜Ã†â€™ÃƒÂÃ‚Â·ÃƒÂÃ‚ÂºÃƒÂÃ‚Â¸ Ãƒâ€˜Ã¯Â¿Â½ÃƒÂÃ‚Â¿ÃƒÂÃ‚Â¸Ãƒâ€˜Ã¯Â¿Â½ÃƒÂÃ‚ÂºÃƒÂÃ‚Â° ÃƒÂÃ‚Â³ÃƒÂÃ‚Â¾Ãƒâ€˜Ã¢â€šÂ¬ÃƒÂÃ‚Â¾ÃƒÂÃ‚Â´ÃƒÂÃ‚Â¾ÃƒÂÃ‚Â², Ãƒâ€˜Ã¯Â¿Â½ÃƒÂÃ‚Â¾ÃƒÂÃ‚ÂµÃƒÂÃ‚Â´ÃƒÂÃ‚Â¸ÃƒÂÃ‚Â½ÃƒÂÃ‚ÂµÃƒÂÃ‚Â½ÃƒÂÃ‚Â¸ÃƒÂÃ‚Âµ ÃƒÂÃ‚Â¼ÃƒÂÃ‚ÂµÃƒÂÃ‚Â´ÃƒÂÃ‚Â»ÃƒÂÃ‚ÂµÃƒÂÃ‚Â½ÃƒÂÃ‚Â¾",Neutral
"I don't think we should let people modify a branch that they don't have access to, even if it is for a commit that they are replacing that used to be in another branch. Locked down is locked down, right?  I see how it might be annoying to have to redo a change if you used the wrong branch the first time, though... Perhaps there is some Git magic that can let you do that painlessly?",Negative
"Ja, if there were a clean way to have the old name mean a new -q version that'd be fine, but I think this is the best we can do.",Neutral
Please change it to       ws_info_t *ws_info = NULL;,Neutral
Using a direct english string here means it can't be translated :-(  You can do a grep for e.g. RID_SVXSTR_LOAD_ERROR for a sample trivial translatable string example you can follow to get a translatable string here,Negative
"We kept this in r46 to keep some minor behaviour consistent.  By omitting this in r50, we are actually keeping the behaviour of rc and final consistent, modulo the bug fix - see this function in git diff 53fc9d0 -- src/gromacs/mdlib/coupling.c. Since the r50 tests are already generated with the new RNG, we should expect those tests to continue to pass.",Neutral
"This changes the semantics... you actually want to die if there's no Title given, but we have a pageid.",Neutral
Are you intending to add more artefact plugin settings?,Neutral
Can we not use CONFIG_MMCONF_BASE_ADDRESS for these constants?,Neutral
"Looking at all *Listener.java files in our source tree I see the following two cases:  * a listener is just notified that an event happened but cannot do anything to prevent/block that event. In that case the listener doesn't throw any checked exception(s). Examples: GitReferenceUpdatedListener, HeadUpdatedListener, AuditListener, ...  * a listener can block the event. In this case the listener throws a checked exception which is on the same level of abstraction as the listener interface. Examples: CommitValidationListener throws CommitValidationException, MergeValidationListener throws MergeValidationException, ...  Since this listener is not intended to validate/block a group membership change(s) it belongs to the first category and shouldn't throw any exception.",Neutral
"This doesn't look quite intuitive to me. Maybe I am not used to this style. I like something as below. However, if you find the current style better, feel free to keep it.  self.k8s_api = _create_k8s_api(k8s_master_url)",Negative
"if your job is parse the service_profile to then pass it to the driver, just let the driver take care of this directly. Less cross-talk and better separation.",Neutral
"Then maybe the loop can be inside this method, it would be more consistent with the fact that 'Starts' is plural...",Neutral
"FWIW:  After the first Mod, a >= 0. b is already > 0 by definition. So the rest of this code is all done using natural numbers and thus could probably be (slightly) more efficient by using nat's directly. Perhaps next CL.",Neutral
This should be a programlisting with language 'ini',Neutral
"this doesn't make too much sense to me, as this file lives in the same directory (hence double quotes).  and the use of double quotes with private/ is inherently bogus.",Negative
"Prefer ordered includes, i.e. VTK headers, vtksys headers, STL/system headers.",Neutral
"Here, we are making a bunch of datastore calls in a loop, which could fail (or time out) and drop half of the updates.  Since this is derived data and an async update is probably okay, a more robust approach would be to put tasks on the App Engine task queue to refresh each graph. Failed tasks automatically get retried.  The most robust way to do the update: given a graph id, regenerate the graph from a query of all its dependencies, sort of like a makefile. Then, since it's idempotent, it doesn't matter if it fails sometimes, and we can ignore concurrency as well since multiple writes don't matter.  (Incremental updates would be more efficient but trickier to get right, so I typically put that off until it seems necessary.)",Neutral
"As per discussions on qt-development, it was proposed to have a 3-tier fallback. 1) Environment Variable 2) setConfigFile() 3) A generated default value based on QStandardPaths, org name, app name, binary name, etc.  There was a +1 to this suggestion and no dissent.",Neutral
"hmm, why this should be a problem? attr is a local (to this thread) storage, nobody else will see that?",Negative
Done (gerrit tells me off if the commit subject is too long:  (W) 873ed2c: commit subject >65 characters; use shorter first paragraph  but does the go project really care?),Neutral
We backed away from that. It is simply impractical. Too many tools and users use refs/for/ to remove support for it.,Negative
i thought i was already using the guava Files class in the same file. but i guess that was only true in the test file.  done,Neutral
Create static BugzillaRestCreateTaskSchema.getFieldNameFromAttributeName() and add an ImmutableMap,Neutral
"This class should be for launch specific utilities, but I agree with you, it makes sense to consolidate until it becomes unwieldy.",Neutral
"Ah, ok. Let me explain a bit: The USBIP server/client is split into two parts. On the server side, there's an userspace daemon (usbipd) and a kernel module usbip-host.ko. The client has a userspace tool (usbip) and a virtual usb hcd vhci-hcd.ko.   So, get_usbip_message_len is split in the same manner.  The Device List, Import, .... Request/Response stuff (which has a protocl version 0x111) is the user space portion. The usbip-host.ko and vhci-hcd.ko part (aka URBs handling, version = 0x0000) is part of the kernel. You are right, I'll add comment which explains why the function got so convoluted.",Neutral
"Patch Set 2: I would prefer that you didn't submit this  This bug is a duplicate 841534 of and will be handled in http://gerrit.ovirt.org/#/c/6593.  After discussing, the correct behavior is to allow diskless templates, so this patch is no longer relevant. Please abandon it.   Sorry for the hassle.",Negative
Use tvb_ip_to_str.  That should eliminate the need for arpa/inet.h,Neutral
"I personally hate this! commands should not go to a redirected file. I think your redirect options should be off, on, verbose - and only verbose should add commands",Negative
"How is 'bbox' supposed to be encoded for transmission over http?  Currently its encoded as a Javascript array, which is probably why its not behaving as expected.",Negative
Please explain on why it is been taken out from the switch case below.,Neutral
Add newline.  #-----------------------------------------------------------------------------,Neutral
"I'm not really liking this name, maybe just 'Resources'?",Negative
"We can address it in a separate commit, but I rather use only one approach for the compaction instead of having a sorted compaction as an option. Sorting will be expensive especially when we have a large number of items. If we don't have not much performance gain, I rather use an unsorted option.",Neutral
I wonder why jetbrains repeats this code in all their bundles.,Negative
Sounds good to me. I shall handle these changes in the separate patch. Thanks!,Neutral
This isn't a very good function name.. (I assume that it doesn't initialize everything in memcached).. init_allocation_hooks() would probably be a better name..,Negative
"I agree that we should follow master for this and projects like CTK, but it is better explicitly update sha with commits.  Otherwise, upstream can update at any point and builds or tests will mysteriously start failing.  Also, when checking out branches or tags, we will get the versions of CTK, etc that are known to work with that branch/tag of TubeTK.",Neutral
Please document these. is_precise is we know the exact type? Would 'exact' be clearer?,Neutral
I now believe that all paths have already done a finishsweep by this point so removing this as you did is correct.,Neutral
s/logical//  (logical as opposed to what? it's all logical in software... - leave away)  how about:  Loading is controlled by this dependency graph.,Negative
"i think you can use here getAndSetVdsStatic() to get the vds name, so we will have it in the log, i think it is called anyway for the logging infrastructure (""FINISH"")",Neutral
what's the purpose of this change? do we really need this in the patch?,Negative
"This is a weird format. It won't close twice actually, and it's not to handle the exception. There is an infinite loop from L1537 to L1581. In each iteration, it opens the zipfile. Before getting into another iteration, it needs to close the zipfile... I've moved L1583 inside the loop to make it less weird.",Negative
":(  So we need to either port this file over to kernel style or not use goto's.  Since we started it before everyone decided kernel style was OK, we've been using a hacked-down google c++ style which forbids goto :/",Negative
"Adding to Megumi's nit: Consider initializing the value to true, and possibly collapsing these two methods down to one with an argument",Neutral
You can remove these functions now and use logcat_text_dump_open in dump routines in file_access.c,Neutral
Do we have a working solution if one still need the Gerrit-Module?,Neutral
You can add bitmasks to the hf_ item and still use proto_tree_add_item to get your desired effect.,Neutral
"My Nit Pref: eliminate if, just return the boolean evaluation.",Neutral
ctr is not something that we would want to call out in UI as users may not understand what it is about. Please use the expanded form in all cases.,Negative
How about just moving it to RequestFactoryTestBase instead of a top-level class?,Neutral
This is nearly true. glusterd's connection management and NLM (gluster-nfs) uses @name different than THIS->name. I am removing @ctx from the argument list.,Neutral
Ahh that's funny! :D  Good that you payed attention!  Done,Neutral
The change here reminds me that also some of the new oc..._MS opcodes may need an entry here. Could you take care of those in a follow-up patch?,Neutral
"Just a quick question, if we are not creating the volfile, what's the outcome?",Neutral
is this an optional call or clients should always call it at the end? when is it a good idea to call unmount? Can we add this info to some form of documentation?,Neutral
don't confuse algorithm with implementation. env is not supposed to be used this way as it's touched from different places. it was said many times that using env to pass data between different codepaths is a bad idea.,Negative
"I really dislike modifying unrelated code. (All around.) All this is going to give us is merge conflicts. You're not even consistent, you left ""$(this)"" unchanged.",Negative
"It is the same argument, that we want positive constants for time constants.",Neutral
Why are you using cerr here instead of vtkErrorMacro?,Negative
bad indent  shouldn't it be SLERP instead of Slerp ? (can't change the cast of acronyms),Negative
"Why not put this in begin(), so that all subclasses will have the trxFname logic?",Neutral
Maybe include a warning if the assumption is not met?,Neutral
"please move command to system.py so this can be reduced to ""cmd_node_init"".",Neutral
"I understand you do this so that GF_FREE() under the out: label does not free the acl_xattr. The dict_unref() will call GF_FREE() already.  Is there a need for GF_FREE() in out: at all? I think that only is useful for the error case when dict_set_bin() failed. It would be cleaner, and easier to understand if you do the GF_FREE(acl_xattr) above in the 'if (ret)' statements. There is no need for this 'acl_xattr = NULL' then anymore.  If you do not like that approach (or if I missed something that makes it impractical), this 'acl_xattr = NULL' stetment desperately needs a comment.",Negative
"Hi, so should we keep this as ""local"" or change to ""mergeStrategies""?",Neutral
What happen if groups were imported to an institution different from 'mahara'?,Neutral
"ok, but then i suggest you turn that thing into a macro which you can document centrally (QT_SEGMENTED_STRING_LITERAL or so). also, a warning in the QStringLiteral doc would be in order if it's not there yet.",Neutral
Separate patch and please use a tab for consistency. A separate patch could unify that too I guess.,Neutral
"Would it make it easier to override if we return a List?  That way if someone wants to add an adapter, they could simply add to the list instead of copying the array.  This method is used in an enhanced for loop, so a list would work just as well as an Array",Neutral
"Feedback from Michael (Pergament) (Author of this code) :  It should be && according to https://tools.ietf.org/html/rfc7432 (7, 7.4). If it is smaller than neither IPv4 not IPv6 address is provided.",Neutral
can you add a bit of documentation in the docstring?,Neutral
where do these section come from - the linker feeling clever?,Negative
"It will change the style of link that gitweb creates when it outputs HTML to the client. If a site wants the non path-info style, leaving this enabled would defeat that setting.",Neutral
"TableID is specified to be 8 characters. While the original version broke that by adding a space, I guess it's simply ignored. With this change, the final ""M"" would be dropped, too.  (When you fix that, also cut OEMID to 4 characters, it's 32bit. ACPI5.0 19.5.28)",Neutral
Minor and optional cleanup: I think we can drop support for mw:WikiLink/* at this point both here and in magLinkRe.,Neutral
"Say what the commit does (add release notes, apply CSS only to content, formatting fix).  If you want to put an ID, put it in the body (and using the git SHA of the previously merged commit is better so it works on both GitHub etc. and Gerrit).",Neutral
"Here we can assume that because the if statement above checks to see what extensions are enabled. If the config option has a single entry in the list, 'all', that means all extensions are supposed to be enabled on nova.   I just chose Hosts here because I wanted an extension that problem wasn't ever going to be removed. (also one that wasn't many characters)",Neutral
This can probably be removed if the suggestions for performOk and performApply are implemented.,Neutral
Prefer angle brackets for headers not provided by us.,Neutral
the return value of NULL doesn't look right. it means even in the presence of read/write failures it will still reboot into recovery mode and show NO COMMAND to users. don't have a fix in mind though.,Negative
"did you want to save the three characters ""urn""? not worth it IMO ;)",Negative
Copied from sys_openbsd_386s.s and missed - fixed :),Neutral
perform this check before fetching the translations above? in the else-branch you then set $allOptions to array(); Maybe initialise it to an empty array as the first line of this function (as in functions before) and only fetch translations when needed here,Neutral
"GetDate() does not return a date serial number, it returns a ""formatted"" number with YYYYMMDD, see include/tools/date.hxx how nDate is stored in init(), which is returned by GetDate().",Neutral
"system-provided version or ""version provided by the system""",Neutral
add a whitespace before/after = when assigning $row,Neutral
"But then there's no need to re-define the gwt-maven-plugin's dependencies. So either we use ${gwtVersion} as the gwt-maven-plugin version and we remove the plugin dependencies, or we keep it that way, with identical but ""unrelated"" versions for GWT and the gwt-maven-plugin.  I'd happily go with the former (which would simplify the POM and aligns with what people should write unless they really need different versions of GWT and the plugin ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ e.g. they use a patched GWT, or a patched plugin, or the plugin hasn't yet been released for the version of GWT they want to use, or the plugin has had a bugfix release), but it makes it a bit harder to test the WebAppCreator with a GWT RC (not yet pushed to Central), where the plugin hasn't yet been released (because it cannot update its GWT dependencies yet).  WDYT?",Neutral
I think this fits better as an overload in UnloggedFailure?,Neutral
"Use a proper sentence, and this routine does more than that, returning encoded version.",Neutral
"I agree with Thomas.  We should benchmark if it doesn't make a measurable difference, we should get rid of the customization if that's the only reason for us to have this file.  I expect by now more time has been spent optimizing the JDK's HashMap than has been spent on com.google.gwt.dev.util.collect.HashMap. :)",Neutral
"Why not simply do:      connect(groupSeparatorChkBox, SIGNAL(toggled(bool)),             groupSeparatorSpinBox, SLOT(setGroupSeparatorShown(bool)));  ?",Negative
You are missing Schema upgrade and SchemaVersion. See for example this change [1].   [1] https://gerrit-review.googlesource.com/#/c/56641,Neutral
"You can pass in -ret as errno to gf_msg. Also, this can be a new msgid : DHT_MSG_OPEN_FD_ON_DST_FAILED",Neutral
"nitpick: ""$reset = $cfglang = $CFG->lang = null;"" would have been even clearer here",Neutral
"nitpick: if you move this line below, then you don't have to comment out the line below...",Neutral
"I guess the big question is whether it is sufficient to test the functionality by mocking out getaddrinfo() or if we need to actually make the call. If the former, I think it could go in UT. Lets see what others' say.",Neutral
The convention is to have all mappers static in order to reduce their instantiations as they have no state.   Please extract it into a private static class.,Neutral
then what's wrong with using new Color(0xFFFFFF) ?,Negative
"Thanks for fixing it.  > What if the author disagrees with your negative vote and writes a reply to your comment explaining why he disagrees? If this change is filtered out there is a high chance to you miss this reply.   But with this argumentation it is even more dangerous for me how it was originally:    -label:Code-Review=-2,user=self  Why? I am maintainer and have power of -2. I review a change and decide to put my veto on it. But we all do mistakes, we all have feelings? In the end we are all people. What is if it was a wrong veto? The contributor try to explain me, in additional comments why he thinks the veto was wrong and that the impact of the change is *very* minimal and that thousands of people from hundreds of companies can't upgrade to the new version of the product and all that because of his veto. Nothing helps. Why?  Because I used your dashboard template, put this line and this change was filtered out:     -label:Code-Review=-2,user=self",Negative
"Doesn't much matter, either way. Let's omit __vectorcall from the list of tested attributes with all clang except on Windows.",Neutral
I can't parse the part between this comma and the next one.,Neutral
"Don't introduce new types unless you truly need them; they are supposed to be equivalence classes, and the more you define, the larger the policy will grow (GS4 policy has significant bloat due to unnecessary types that get _exactly_ the same allow rules as existing types).",Negative
"Patch Set 2:  Liron, so lets think: Reconstruct flow: Go throught all vds refresh and on case of some exception connect. Recovery flow: Go through all vds connect and after that refresh, no need for exception handling on case of exception at refresh. especially additional refresh. No need for additional method that u introduced. Where it is 99% percent common. You already introduced a method that at some flow should return only true and complicated a very simple code. ""right now there is no need to copy the method in my opinion - 99%"" - your change at connectAndRefreshAllUpHosts in order to solve bug at reconstruct flow caused to regression in recovery flow. I don't think that these means 99% common.",Negative
"Patch Set 3: Code-Review-1  @Sebastian: Yeah we already discussed that, but since we don't have time to implement promises or similar for 1.0 it's still better than before. So for now we make sure to fetch the stuff early, but I agree we should add a TODO in there",Neutral
Please use gboolean (here and for the return value and etc) since that appears to be how this is actually used.,Neutral
- Should be like below: textDirection = SWT.AUTO_TEXT_DIRECTION;,Neutral
Is there a way to edit the commenteditabletime? I haven't spotted one.,Neutral
I'm sorry :D   Order these,Neutral
(I think you could indent this line another four spaces if you want.),Neutral
"performTransaltion has different purpose. If scale is less than equal to 1 we will not perform transaltion.   If the device doesn't support multi touch we need not go into this block and skip the execution of the next six lines, hence it was added here.",Neutral
"Shouldn't be here (or anywhere, see my comment below re select).",Negative
The doc comments are inheritted from the parent class(es),Neutral
"I feel like these explanatory comments belong in the code, not just the code review.",Neutral
I'll let peter decide what he wants to email; but changed the subject to include the host name.,Neutral
"I assumed you didn't care about modifying the caller's array because ""resources += srcs"" modifies resources in-place as well. Yay Python. So you should fix that below.  Also typically in Python we strongly discourage mutable default arugments.",Negative
rename to: initPropertyProviders? (and also in recompile_lib.),Neutral
"That was actually the original code. If dest <= src and you're only copying one byte at a time, if you start from the top you'll never overwrite the data you haven't copied yet. Otherwise, you have to start from the other end. *dest++ = *src memcpy;, but memcpy is not *dest++ = *src;.  To quote from the pretty short man page:  The memory areas must not overlap.  That's the difference between memcpy and memmove. If there was no overlap at all (which we could check for) then you could use memcpy, and that would make the normal case work like it always has.  But I'm working on a change to add optimized versions of memmove for x86 and ARM. In order to test them I'm going to implement them in the chromeos tree, and then to transfer them over I've put together a big series of patches to upstream so they should just apply.",Neutral
don't remove this comment here! the require once is obsolete only,Negative
I would have put all this in a separate config file like we do in the other plugins.,Neutral
"Please add constant for TEST_OTHER_DC_ID, it is confusing you're using the TEST_NETWORK_ID.",Negative
"Concatenate the calls to append:   StringBuilder msg = new StringBuilder()      .append(""\n"")      .append(""Can not find the %s at this location: %s\n"")      .append(""Please provide alternative URL"");",Neutral
It isn't :( https://android-review.googlesource.com/#/c/119847/,Negative
"Enable the deprecation log here is not finally discussed. I'm 60/40 for not logging, because the deprecation log will get extremely flooded. When enabling, only the first setting (and not all three) should be logged to minimize the flood. The logging could be enabled in the next version, and till then it should be documented very well.",Negative
not if you want to compare from a raw byte array used to serialize object IDs,Negative
New messages don't have description in MessagesQqq.php or maintenance/language/messages.inc,Neutral
mw-mf-overlay-header seems like a rather meaningless class name. I wonder if we should move away from it to something more meaningful?,Negative
"Is there a function for this query already? or should we make one for future?  It is just that this is quite a big block of code, and would be more readable factored out",Neutral
not worth including the regular version number too?,Negative
"If this line is removed the rDescription parameter name (and only the name) needs to be commented out because otherwise in an --enable-werror build the build breaks with ""unused variable"".",Neutral
Applied @NonNullByDefault everywhere it was possible,Neutral
"Conversion was done for binary files to be stored in earlier formats. Encountering such versions isn't the case anymore with copy&paste and conversion would never be executed, so that code could be removed along with the check. If you want you can remove that code in a follow-up patch, getting rid of unused code is always good :-)  Probably the reason why you had to add the check if a version is set at all is related to that, actually the stream should have the version SOFFICE_FILEFORMAT_CURRENT set so all parts involved elsewhere that do check the version get that correct. Would be nice if you could spot the place where that should be done. Anyhow, I'll push the current patch as is.",Neutral
"what about Jigal's comment ""Copying an array for the sake of a variable name is a waste of resources IMO."" ?",Negative
How come there is change for IO resources with config option of 64BIT_PREF_MEM ?,Negative
"These two variables were defined separately in the previous version. Now that you need them in every method, you could just declare them at the first utilization (applies to the other methods too).",Neutral
"Good point, I missed that.  Determinism is a key feature.  Fixed.",Neutral
Same question on side-effects as on the previous file,Neutral
"I agree with Markus - if only for code-consistency purposes, add the =array() - it is bad karma anyway to have arguments with default values preceding ones without a default value.",Neutral
"here the indentation is wrong ;-)  However, the main question is if the assignments should be aligned in a line or if a single space would be enough indentation...",Negative
unused parameter 'pinfo' [-Werror=unused-parameter],Neutral
WARNING: Code after RETURN statement cannot be executed,Negative
"Probably ""Selection count"" (note lowercase 'c') is better. This is the string displayed in the status bar.",Neutral
Same question: Do you want me to declare the RevTree variables before?,Negative
The refreshing of the mergeable state is already implemented in MergeOp.verifyMergeability(Change). I would prefer to have the code only in one place.,Neutral
space before ( missing. Causes reoccurring changes proposed by database analyzer in Installer,Neutral
"The column names shouldn't be in curly brackets, because that adds the dbprefix, and we only want that on the table names.",Neutral
"It was intended to be Modes from the start, but could not be fixed before without braking BC.  Should probably go as a separate commit.",Neutral
"Should each sensor have it's own filterable field?  I think that's what I was trying to determine (and came up with ""yes"").  I believe some are ""common"" (and share evtype_rvals), but I thought others have difference enumerations.  Don't necessarily want to share a field name just because the enumeration is shared.",Neutral
"Because of presence of data-parsoid, this is not a new block level image. Title or test needs editing.",Neutral
"indent.  But how about defining  skipontest() {   if [ -z ""${TESTING_ENV}"" ] ; then     ""$@""   else:     echo skipping ""$@"" }  It should be added to ovirt_store_config (in case the test happens to be run on ovirt-node).",Neutral
Looks like here it's too late to set the response status. When I'm reaching this code I'm getting:  WARN  org.eclipse.jetty.server.HttpChannel : /oauth?code=7eefeb8697212b7c62c2&state=wjm3XI24hnUc7A2fbZ0JaLOjmVkrEQxOMidLRy50Zfg%2C%2Flogin java.lang.IllegalStateException: Committed   at org.eclipse.jetty.server.Response.resetBuffer(Response.java:1253)   at org.eclipse.jetty.server.Response.sendError(Response.java:567)   at org.eclipse.jetty.server.Response.sendError(Response.java:544)   at com.google.gerrit.httpd.auth.github.GitHubLogin.login(GitHubLogin.java:68)   at com.google.gerrit.httpd.auth.github.OAuthWebFilter.doFilter(OAuthWebFilter.java:78)   at com.google.gerrit.httpd.RunAsFilter.doFilter(RunAsFilter.java:117)   at com.google.gerrit.httpd.AllRequestFilter$FilterProxy$1.doFilter(AllRequestFilter.java:64)   at com.google.gerrit.httpd.AllRequestFilter$FilterProxy.doFilter(AllRequestFilter.java:57)   at com.google.gerrit.httpd.RequestContextFilter.doFilter(RequestContextFilter.java:75),Neutral
I don't think most of these are necessary.  The dissector is (and should be) organized to just define functions before they are used.,Negative
Why not do dict_get_str and use the ptr to find the index. That will avoid more book keeping,Neutral
we will need to log the error since it is ignored by caller,Neutral
stylistic issue - declare variables as close to the first use as possible,Neutral
"More or less the same steps as described in the comment Sep 13 11:50 AM change:   https://gerrit-review.googlesource.com/#/c/46171/16/gerrit-pgm/src/main/java/com/google/gerrit/pgm/init/InitModule.java  Can you try it with non existing H2 Database:   <Resource     name=""jdbc/ReviewDb""     type=""javax.sql.DataSource""     username=""""     driverClassName=""org.h2.Driver""     password=""""     url=""jdbc:h2:file:/home/davido/projects/test_site_auto/db/ReviewDB""     maxActive=""100""     maxIdle=""20""/>",Neutral
"It's left intentionally like that, so that a patch that actually enables one LFP looks cleaner.",Neutral
"Don't set the `idx_type` for now, as it may also contain internal errors (I would leave the code path in couchdb for dealing with it though, so that I can add it later.",Negative
"Patch Set 4:  Although already merged, I don't think this is the right solution.   Currently the behavior of the permissions system (TCEmain and thus also all other components) is to use ""checkLanguageAccess"" only if the TCA for the table has a ""languageField"".  ""pages"" is not such a table, because there is ""pages_language_overlay"". So the current integrators solution to restrict a user not to be able to edit the ""Original Language"" is to remove the permissions for editing table ""pages"" and only allow ""pages_language_overlay"". See also http://forge.typo3.org/issues/27794  This is not what is being done in the patch, but instead you simply check for checkLanguageAccess.  Similar problem we have in the ""List view"", as the context menu provides more options (i.e. for content elements) than really permitted. Permission check in TCEmain is more ""aggressive"" than in the GUI.  Correct solution for this particular fix would be to check if user has ""edit permissions"" on the ""pages"" table - just like TCEmain also does.  As this is confusing for integrators in general, I would rather propose that someone thinks about a better approach on ""language restriction permissions on pages"" in the first place before fixing the GUI.  I am undecided still if we should revert this merge, but I am currently pretty sure we should not backport that to 4.5.  Maybe in your research you find out different aspects than I did or you can prove me wrong as I have only touched the ""surface"" of the whole complex. Please let me know!",Negative
"I would suggest changing the name of this, we actually use Neutron Drivers for spec reviews (confusing I know, given line 61 below). Since each of these has it's own review team, perhaps we can somehow indicate that here?",Neutral
Why is 1 the default? Why isn't the default to use all available cores? This is the default for mdrun and also the default behavior of OpenMP.,Negative
"Add:      When you copy a manifest object, the new object is a ""normal"" object -- not a copy of the     manifest. Instead it is a concatenation of all the segment objects. This means that you cannot     copy objects larger than 5GB in size.      All metadata is preserved during the object copy. If you specify metadata on the request to copy     the object (either the PUT or the COPY), the metadata overwrites any conflicting keys on the     target (new) object.",Neutral
should the version be changed now that some methods are not available?,Neutral
It's a nice feature; does it cause a particular problem?,Neutral
Warned about same in doc string. It'd be more safe to remove this method altogether.,Neutral
"I believe you can only have one appender configured. The file based one is more useful to me, but maybe not to others.",Neutral
This whole last block from line 187 to 191 could be simplified to   return skipIfLastMatched != null && skipIfLastMatched && cache.lastMatched;,Neutral
"It is my update of this help page: https://help.libreoffice.org/Common/XML_File_Formats It should also link to Expert Config page, but it does not exist yet.",Neutral
(style)  Do not use whitespace before Cc: (style)  Use a single space after Cc: (style)  Unrecognized email address: '$CC',Neutral
"Yes, it is a bug in adb, no ambiguity here, but it's really subtle, so it'd be nice to have a better description of the problem, it's not really Python specific as you mention, i.e. something like:  """""" Some programs want to launch an adb command and collect its output by calling CreateProcess with inheritable stdout/stderr handles, then using read() to get its output. When this happens, the stdout/stderr handles passed to the adb client process will also be inheritable.  When starting the adb server here, care must be taken to reset them to non-inheritable.  Otherwise, something bad happens: even if the adb command completes, the calling process is stuck while read()-ing from the stdout/stderr descriptors, because they're connected to corresponding handles in the adb server process (even if the latter never uses/writes to them). """"""  The PROC_THREAD_ATTRIBUTE_HANDLE_LIST isn't directly related to the problem, and not needed in this specific case because I don't think there are multiple threads being used in the adb client process (at least when reaching this code). It's probably better to avoid mentioning it, or add a note like ""ideally, use PROC_THREAD_ATTRIBUTE_HANDLE_LIST if running on Vista or higher""",Neutral
I disagree. I don't think that would shorten the code by much.,Negative
"Yeah, we can file a bug against android or just fix it and submit a patch.",Neutral
This seemed to be triggered too hurly. So I'm not sure that actually work.,Negative
Probably want to make this  if (this->InputTimeValues.size()<=1  && this->DisableResetCache == 0),Neutral
This should now depend on a python_library() that contains tools/gerrit/api.py.,Neutral
"This seems confusing to me. It reads like ""If -ENOSYS is returned on the 1st iteration, then FMR is not supported"", which gave me the impression that ""-ENOSYS can be returned in later iterations too, in which case it does not indicate FMR is not supported"".  Rather, please consider: if (rc == -ENOSYS) { /* device does not support FMR */       LASSERT(i == 0);       break; }",Negative
but only replacing them in the copy of the string that gets written to fo? we're returning the original string?  (i guess 'parse' is just misleading. we're copying to the 'tmp' file and rewriting one particular entry but returning the original of what we just overwrote.),Negative
"Put all of this into a static helper method that returns a Map<String,String> already configured for the Sun JNDI names used below. Then we only need a map for connection pooling as an instance member.",Neutral
"--add will add a value on top of another/others. The above line will replace any previous value with this one. Not sure which effect the author is looking for, but I personally don't understand why you'd want to have several download.scheme variables?",Negative
cpu_allocation_ratio is a global config option fro the core filter - not a per hypervisor setting ?,Neutral
we have audio_data_file and so this can be changed to that.,Neutral
"put a comment before this test, explaining what it's trying to test?",Neutral
"There are many times MDS start/stop, if the client does not umount, then there will recovery waiting every time the MDS start/stop, which is unnecessary for this test.",Negative
... we need to add a special check to make sure the last model bucket is counted in the last scaled index without going out of bounds.,Neutral
"The CherryPick RESTApi acts on revisions (e.g. patchsets), not Changes. Just like the review RestApi does. Hence I don't think that it should go into ChangeApi. Look at the REST-url, and you will see it differs quite from the other RESTFul commands in ChangeApi. If you still want me to add it to ChangeApi, I can do that. But this is how I reasoned about where to put it.",Negative
"If you instead put this into the gerrit-server directory, you can then refactor the AdminSetParent SSHD command to also use this implementation.  That would reduce the amount of code needed to add this feature, since its mostly just extracting the existing code from AdminSetParent.",Neutral
Non-standard ports (And other more exotic configs) now have their own section that I've added in this commit,Neutral
Can you please update the same in cli-cmd-snapshot.c,Neutral
Hint: Possible incorrect use of Apple-related terminology,Neutral
"I think we should make it very clear that this is an asynchronous process:  ""Enqueues a clean up of old cache files...""",Neutral
